<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
NVTK,60,20160922,170000,661.1000000
NVTK,60,20160922,180000,659.1000000
NVTK,60,20160922,190000,661.0000000
NVTK,60,20160923,110000,656.7000000
NVTK,60,20160923,120000,656.6000000
NVTK,60,20160923,130000,660.6000000
NVTK,60,20160923,140000,657.7000000
NVTK,60,20160923,150000,651.3000000
NVTK,60,20160923,160000,653.0000000
NVTK,60,20160923,170000,659.0000000
NVTK,60,20160923,180000,662.1000000
NVTK,60,20160923,190000,665.0000000
NVTK,60,20160926,110000,657.7000000
NVTK,60,20160926,120000,657.5000000
NVTK,60,20160926,130000,658.0000000
NVTK,60,20160926,140000,660.7000000
NVTK,60,20160926,150000,661.1000000
NVTK,60,20160926,160000,664.8000000
NVTK,60,20160926,170000,663.0000000
NVTK,60,20160926,180000,662.8000000
NVTK,60,20160926,190000,662.4000000
NVTK,60,20160927,110000,657.4000000
NVTK,60,20160927,120000,651.6000000
NVTK,60,20160927,130000,657.1000000
NVTK,60,20160927,140000,658.0000000
NVTK,60,20160927,150000,660.9000000
NVTK,60,20160927,160000,659.4000000
NVTK,60,20160927,170000,663.3000000
NVTK,60,20160927,180000,662.5000000
NVTK,60,20160927,190000,663.8000000
NVTK,60,20160928,110000,664.9000000
NVTK,60,20160928,120000,668.0000000
NVTK,60,20160928,130000,669.2000000
NVTK,60,20160928,140000,670.4000000
NVTK,60,20160928,150000,670.9000000
NVTK,60,20160928,160000,673.9000000
NVTK,60,20160928,170000,671.8000000
NVTK,60,20160928,180000,669.7000000
NVTK,60,20160928,190000,670.5000000
NVTK,60,20160929,110000,674.8000000
NVTK,60,20160929,120000,674.9000000
NVTK,60,20160929,130000,673.8000000
NVTK,60,20160929,140000,676.4000000
NVTK,60,20160929,150000,671.2000000
NVTK,60,20160929,160000,672.6000000
NVTK,60,20160929,170000,679.6000000
NVTK,60,20160929,180000,680.1000000
NVTK,60,20160929,190000,678.5000000
NVTK,60,20160930,110000,675.8000000
NVTK,60,20160930,120000,672.8000000
NVTK,60,20160930,130000,672.0000000
NVTK,60,20160930,140000,674.5000000
NVTK,60,20160930,150000,674.6000000
NVTK,60,20160930,160000,678.5000000
NVTK,60,20160930,170000,682.3000000
NVTK,60,20160930,180000,685.2000000
NVTK,60,20160930,190000,682.5000000
NVTK,60,20161003,110000,674.4000000
NVTK,60,20161003,120000,674.5000000
NVTK,60,20161003,130000,674.9000000
NVTK,60,20161003,140000,670.4000000
NVTK,60,20161003,150000,669.8000000
NVTK,60,20161003,160000,667.6000000
NVTK,60,20161003,170000,670.6000000
NVTK,60,20161003,180000,674.2000000
NVTK,60,20161003,190000,674.0000000
NVTK,60,20161004,110000,670.8000000
NVTK,60,20161004,120000,670.0000000
NVTK,60,20161004,130000,670.0000000
NVTK,60,20161004,140000,674.0000000
NVTK,60,20161004,150000,673.1000000
NVTK,60,20161004,160000,672.5000000
NVTK,60,20161004,170000,670.7000000
NVTK,60,20161004,180000,671.3000000
NVTK,60,20161004,190000,673.6000000
NVTK,60,20161005,110000,663.0000000
NVTK,60,20161005,120000,664.8000000
NVTK,60,20161005,130000,661.6000000
NVTK,60,20161005,140000,662.6000000
NVTK,60,20161005,150000,663.4000000
NVTK,60,20161005,160000,661.3000000
NVTK,60,20161005,170000,663.4000000
NVTK,60,20161005,180000,664.7000000
NVTK,60,20161005,190000,669.0000000
NVTK,60,20161006,110000,661.4000000
NVTK,60,20161006,120000,665.4000000
NVTK,60,20161006,130000,666.4000000
NVTK,60,20161006,140000,667.3000000
NVTK,60,20161006,150000,665.5000000
NVTK,60,20161006,160000,664.0000000
NVTK,60,20161006,170000,663.0000000
NVTK,60,20161006,180000,666.3000000
NVTK,60,20161006,190000,667.0000000
NVTK,60,20161007,110000,676.1000000
NVTK,60,20161007,120000,676.4000000
NVTK,60,20161007,130000,673.0000000
NVTK,60,20161007,140000,672.7000000
NVTK,60,20161007,150000,673.1000000
NVTK,60,20161007,160000,676.1000000
NVTK,60,20161007,170000,675.0000000
NVTK,60,20161007,180000,678.0000000
NVTK,60,20161007,190000,674.1000000
NVTK,60,20161010,110000,667.9000000
NVTK,60,20161010,120000,669.9000000
NVTK,60,20161010,130000,673.8000000
NVTK,60,20161010,140000,674.3000000
NVTK,60,20161010,150000,673.0000000
NVTK,60,20161010,160000,671.4000000
NVTK,60,20161010,170000,671.9000000
NVTK,60,20161010,180000,671.8000000
NVTK,60,20161010,190000,674.5000000
NVTK,60,20161011,110000,681.9000000
NVTK,60,20161011,120000,679.8000000
NVTK,60,20161011,130000,680.6000000
NVTK,60,20161011,140000,681.9000000
NVTK,60,20161011,150000,682.8000000
NVTK,60,20161011,160000,682.0000000
NVTK,60,20161011,170000,681.8000000
NVTK,60,20161011,180000,681.5000000
NVTK,60,20161011,190000,681.3000000
NVTK,60,20161012,110000,682.8000000
NVTK,60,20161012,120000,680.3000000
NVTK,60,20161012,130000,676.8000000
NVTK,60,20161012,140000,679.8000000
NVTK,60,20161012,150000,679.0000000
NVTK,60,20161012,160000,677.5000000
NVTK,60,20161012,170000,676.7000000
NVTK,60,20161012,180000,678.2000000
NVTK,60,20161012,190000,677.0000000
NVTK,60,20161013,110000,675.1000000
NVTK,60,20161013,120000,676.3000000
NVTK,60,20161013,130000,677.2000000
NVTK,60,20161013,140000,676.3000000
NVTK,60,20161013,150000,676.9000000
NVTK,60,20161013,160000,676.1000000
NVTK,60,20161013,170000,677.3000000
NVTK,60,20161013,180000,674.8000000
NVTK,60,20161013,190000,679.0000000
NVTK,60,20161014,110000,681.2000000
NVTK,60,20161014,120000,677.8000000
NVTK,60,20161014,130000,677.7000000
NVTK,60,20161014,140000,678.3000000
NVTK,60,20161014,150000,679.7000000
NVTK,60,20161014,160000,679.6000000
NVTK,60,20161014,170000,681.5000000
NVTK,60,20161014,180000,676.1000000
NVTK,60,20161014,190000,677.5000000
NVTK,60,20161017,110000,669.3000000
NVTK,60,20161017,120000,667.5000000
NVTK,60,20161017,130000,666.1000000
NVTK,60,20161017,140000,666.0000000
NVTK,60,20161017,150000,668.9000000
NVTK,60,20161017,160000,670.4000000
NVTK,60,20161017,170000,669.0000000
NVTK,60,20161017,180000,667.7000000
NVTK,60,20161017,190000,665.3000000
NVTK,60,20161018,110000,671.4000000
NVTK,60,20161018,120000,671.5000000
NVTK,60,20161018,130000,673.2000000
NVTK,60,20161018,140000,671.5000000
NVTK,60,20161018,150000,667.7000000
NVTK,60,20161018,160000,667.6000000
NVTK,60,20161018,170000,666.3000000
NVTK,60,20161018,180000,666.4000000
NVTK,60,20161018,190000,671.1000000
NVTK,60,20161019,110000,664.4000000
NVTK,60,20161019,120000,667.9000000
NVTK,60,20161019,130000,667.0000000
NVTK,60,20161019,140000,666.8000000
NVTK,60,20161019,150000,668.5000000
NVTK,60,20161019,160000,668.0000000
NVTK,60,20161019,170000,669.7000000
NVTK,60,20161019,180000,669.4000000
NVTK,60,20161019,190000,668.0000000
NVTK,60,20161020,110000,664.7000000
NVTK,60,20161020,120000,660.5000000
NVTK,60,20161020,130000,661.4000000
NVTK,60,20161020,140000,661.4000000
NVTK,60,20161020,150000,659.6000000
NVTK,60,20161020,160000,659.9000000
NVTK,60,20161020,170000,660.7000000
NVTK,60,20161020,180000,662.0000000
NVTK,60,20161020,190000,661.0000000
NVTK,60,20161021,110000,653.8000000
NVTK,60,20161021,120000,654.6000000
NVTK,60,20161021,130000,657.4000000
NVTK,60,20161021,140000,659.4000000
NVTK,60,20161021,150000,660.1000000
NVTK,60,20161021,160000,655.1000000
NVTK,60,20161021,170000,655.2000000
NVTK,60,20161021,180000,658.9000000
NVTK,60,20161021,190000,656.0000000
NVTK,60,20161024,110000,655.5000000
NVTK,60,20161024,120000,656.1000000
NVTK,60,20161024,130000,656.6000000
NVTK,60,20161024,140000,655.8000000
NVTK,60,20161024,150000,657.7000000
NVTK,60,20161024,160000,659.9000000
NVTK,60,20161024,170000,660.4000000
NVTK,60,20161024,180000,661.6000000
NVTK,60,20161024,190000,654.2000000
NVTK,60,20161025,110000,654.8000000
NVTK,60,20161025,120000,655.7000000
NVTK,60,20161025,130000,656.2000000
NVTK,60,20161025,140000,659.7000000
NVTK,60,20161025,150000,665.0000000
NVTK,60,20161025,160000,668.2000000
NVTK,60,20161025,170000,667.9000000
NVTK,60,20161025,180000,663.3000000
NVTK,60,20161025,190000,665.8000000
NVTK,60,20161026,110000,667.8000000
NVTK,60,20161026,120000,668.5000000
NVTK,60,20161026,130000,670.7000000
NVTK,60,20161026,140000,667.5000000
NVTK,60,20161026,150000,664.5000000
NVTK,60,20161026,160000,668.8000000
NVTK,60,20161026,170000,668.1000000
NVTK,60,20161026,180000,668.2000000
NVTK,60,20161026,190000,668.9000000
NVTK,60,20161027,110000,671.1000000
NVTK,60,20161027,120000,669.7000000
NVTK,60,20161027,130000,668.4000000
NVTK,60,20161027,140000,669.6000000
NVTK,60,20161027,150000,670.0000000
NVTK,60,20161027,160000,668.7000000
NVTK,60,20161027,170000,669.1000000
NVTK,60,20161027,180000,668.3000000
NVTK,60,20161027,190000,668.9000000
NVTK,60,20161028,110000,664.1000000
NVTK,60,20161028,120000,662.7000000
NVTK,60,20161028,130000,666.9000000
NVTK,60,20161028,140000,666.6000000
NVTK,60,20161028,150000,664.5000000
NVTK,60,20161028,160000,663.6000000
NVTK,60,20161028,170000,666.2000000
NVTK,60,20161028,180000,665.7000000
NVTK,60,20161028,190000,665.2000000
NVTK,60,20161031,110000,661.8000000
NVTK,60,20161031,120000,655.4000000
NVTK,60,20161031,130000,656.9000000
NVTK,60,20161031,140000,654.0000000
NVTK,60,20161031,150000,655.1000000
NVTK,60,20161031,160000,655.0000000
NVTK,60,20161031,170000,657.0000000
NVTK,60,20161031,180000,659.5000000
NVTK,60,20161031,190000,660.8000000
NVTK,60,20161101,110000,666.0000000
NVTK,60,20161101,120000,667.0000000
NVTK,60,20161101,130000,663.5000000
NVTK,60,20161101,140000,663.6000000
NVTK,60,20161101,150000,660.8000000
NVTK,60,20161101,160000,660.0000000
NVTK,60,20161101,170000,661.7000000
NVTK,60,20161101,180000,655.7000000
NVTK,60,20161101,190000,653.8000000
NVTK,60,20161102,110000,650.6000000
NVTK,60,20161102,120000,650.0000000
NVTK,60,20161102,130000,649.9000000
NVTK,60,20161102,140000,652.8000000
NVTK,60,20161102,150000,651.8000000
NVTK,60,20161102,160000,651.9000000
NVTK,60,20161102,170000,651.5000000
NVTK,60,20161102,180000,645.7000000
NVTK,60,20161102,190000,645.0000000
NVTK,60,20161103,110000,640.3000000
NVTK,60,20161103,120000,640.5000000
NVTK,60,20161103,130000,643.7000000
NVTK,60,20161103,140000,644.2000000
NVTK,60,20161103,150000,643.0000000
NVTK,60,20161103,160000,644.0000000
NVTK,60,20161103,170000,642.2000000
NVTK,60,20161103,180000,642.0000000
NVTK,60,20161103,190000,640.0000000
NVTK,60,20161107,110000,646.1000000
NVTK,60,20161107,120000,643.8000000
NVTK,60,20161107,130000,648.1000000
NVTK,60,20161107,140000,648.8000000
NVTK,60,20161107,150000,649.0000000
NVTK,60,20161107,160000,649.0000000
NVTK,60,20161107,170000,649.0000000
NVTK,60,20161107,180000,650.0000000
NVTK,60,20161107,190000,652.3000000
NVTK,60,20161108,110000,658.5000000
NVTK,60,20161108,120000,650.9000000
NVTK,60,20161108,130000,648.9000000
NVTK,60,20161108,140000,647.4000000
NVTK,60,20161108,150000,648.9000000
NVTK,60,20161108,160000,645.6000000
NVTK,60,20161108,170000,646.1000000
NVTK,60,20161108,180000,646.1000000
NVTK,60,20161108,190000,648.1000000
NVTK,60,20161109,110000,647.6000000
NVTK,60,20161109,120000,655.7000000
NVTK,60,20161109,130000,660.9000000
NVTK,60,20161109,140000,660.3000000
NVTK,60,20161109,150000,657.8000000
NVTK,60,20161109,160000,661.9000000
NVTK,60,20161109,170000,661.3000000
NVTK,60,20161109,180000,667.9000000
NVTK,60,20161109,190000,668.0000000
NVTK,60,20161110,110000,662.8000000
NVTK,60,20161110,120000,673.3000000
NVTK,60,20161110,130000,675.0000000
NVTK,60,20161110,140000,678.9000000
NVTK,60,20161110,150000,682.2000000
NVTK,60,20161110,160000,682.0000000
NVTK,60,20161110,170000,685.6000000
NVTK,60,20161110,180000,688.6000000
NVTK,60,20161110,190000,686.0000000
NVTK,60,20161111,110000,689.2000000
NVTK,60,20161111,120000,673.0000000
NVTK,60,20161111,130000,675.3000000
NVTK,60,20161111,140000,677.1000000
NVTK,60,20161111,150000,678.0000000
NVTK,60,20161111,160000,683.2000000
NVTK,60,20161111,170000,683.4000000
NVTK,60,20161111,180000,685.4000000
NVTK,60,20161111,190000,685.4000000
NVTK,60,20161114,110000,687.3000000
NVTK,60,20161114,120000,681.1000000
NVTK,60,20161114,130000,676.2000000
NVTK,60,20161114,140000,677.1000000
NVTK,60,20161114,150000,674.5000000
NVTK,60,20161114,160000,674.7000000
NVTK,60,20161114,170000,672.2000000
NVTK,60,20161114,180000,676.3000000
NVTK,60,20161114,190000,676.5000000
NVTK,60,20161115,110000,673.7000000
NVTK,60,20161115,120000,673.1000000
NVTK,60,20161115,130000,665.6000000
NVTK,60,20161115,140000,671.6000000
NVTK,60,20161115,150000,675.1000000
NVTK,60,20161115,160000,673.9000000
NVTK,60,20161115,170000,679.4000000
NVTK,60,20161115,180000,681.0000000
NVTK,60,20161115,190000,679.4000000
NVTK,60,20161116,110000,680.2000000
NVTK,60,20161116,120000,695.0000000
NVTK,60,20161116,130000,695.4000000
NVTK,60,20161116,140000,697.3000000
NVTK,60,20161116,150000,692.1000000
NVTK,60,20161116,160000,692.2000000
NVTK,60,20161116,170000,687.1000000
NVTK,60,20161116,180000,689.4000000
NVTK,60,20161116,190000,692.0000000
NVTK,60,20161117,110000,696.9000000
NVTK,60,20161117,120000,698.0000000
NVTK,60,20161117,130000,698.7000000
NVTK,60,20161117,140000,699.1000000
NVTK,60,20161117,150000,699.2000000
NVTK,60,20161117,160000,696.1000000
NVTK,60,20161117,170000,700.4000000
NVTK,60,20161117,180000,700.4000000
NVTK,60,20161117,190000,700.9000000
NVTK,60,20161118,110000,704.2000000
NVTK,60,20161118,120000,703.5000000
NVTK,60,20161118,130000,703.6000000
NVTK,60,20161118,140000,703.4000000
NVTK,60,20161118,150000,704.0000000
NVTK,60,20161118,160000,703.5000000
NVTK,60,20161118,170000,703.7000000
NVTK,60,20161118,180000,702.2000000
NVTK,60,20161118,190000,704.7000000
NVTK,60,20161121,110000,702.9000000
NVTK,60,20161121,120000,708.6000000
NVTK,60,20161121,130000,706.8000000
NVTK,60,20161121,140000,714.0000000
NVTK,60,20161121,150000,714.7000000
NVTK,60,20161121,160000,714.8000000
NVTK,60,20161121,170000,711.9000000
NVTK,60,20161121,180000,714.1000000
NVTK,60,20161121,190000,717.0000000
NVTK,60,20161122,110000,709.3000000
NVTK,60,20161122,120000,712.9000000
NVTK,60,20161122,130000,712.3000000
NVTK,60,20161122,140000,715.7000000
NVTK,60,20161122,150000,713.2000000
NVTK,60,20161122,160000,719.9000000
NVTK,60,20161122,170000,720.0000000
NVTK,60,20161122,180000,719.5000000
NVTK,60,20161122,190000,717.4000000
NVTK,60,20161123,110000,719.9000000
NVTK,60,20161123,120000,720.7000000
NVTK,60,20161123,130000,723.5000000
NVTK,60,20161123,140000,725.7000000
NVTK,60,20161123,150000,723.5000000
NVTK,60,20161123,160000,724.6000000
NVTK,60,20161123,170000,723.9000000
NVTK,60,20161123,180000,728.6000000
NVTK,60,20161123,190000,727.5000000
NVTK,60,20161124,110000,736.2000000
NVTK,60,20161124,120000,732.7000000
NVTK,60,20161124,130000,730.5000000
NVTK,60,20161124,140000,733.5000000
NVTK,60,20161124,150000,731.8000000
NVTK,60,20161124,160000,729.2000000
NVTK,60,20161124,170000,733.7000000
NVTK,60,20161124,180000,735.3000000
NVTK,60,20161124,190000,735.9000000
NVTK,60,20161125,110000,733.9000000
NVTK,60,20161125,120000,728.5000000
NVTK,60,20161125,130000,727.6000000
NVTK,60,20161125,140000,727.8000000
NVTK,60,20161125,150000,730.2000000
NVTK,60,20161125,160000,731.1000000
NVTK,60,20161125,170000,733.8000000
NVTK,60,20161125,180000,731.6000000
NVTK,60,20161125,190000,728.5000000
NVTK,60,20161128,110000,720.0000000
NVTK,60,20161128,120000,719.8000000
NVTK,60,20161128,130000,721.6000000
NVTK,60,20161128,140000,722.0000000
NVTK,60,20161128,150000,721.5000000
NVTK,60,20161128,160000,721.0000000
NVTK,60,20161128,170000,722.8000000
NVTK,60,20161128,180000,722.3000000
NVTK,60,20161128,190000,724.1000000
NVTK,60,20161129,110000,721.6000000
NVTK,60,20161129,120000,719.3000000
NVTK,60,20161129,130000,714.9000000
NVTK,60,20161129,140000,713.8000000
NVTK,60,20161129,150000,715.9000000
NVTK,60,20161129,160000,715.6000000
NVTK,60,20161129,170000,714.5000000
NVTK,60,20161129,180000,716.2000000
NVTK,60,20161129,190000,719.5000000
NVTK,60,20161130,110000,716.7000000
NVTK,60,20161130,120000,721.8000000
NVTK,60,20161130,130000,722.3000000
NVTK,60,20161130,140000,718.5000000
NVTK,60,20161130,150000,723.9000000
NVTK,60,20161130,160000,725.3000000
NVTK,60,20161130,170000,728.0000000
NVTK,60,20161130,180000,736.8000000
NVTK,60,20161130,190000,732.0000000
NVTK,60,20161201,110000,734.8000000
NVTK,60,20161201,120000,731.8000000
NVTK,60,20161201,130000,734.0000000
NVTK,60,20161201,140000,736.8000000
NVTK,60,20161201,150000,737.7000000
NVTK,60,20161201,160000,732.6000000
NVTK,60,20161201,170000,735.1000000
NVTK,60,20161201,180000,733.2000000
NVTK,60,20161201,190000,731.2000000
NVTK,60,20161202,110000,724.6000000
NVTK,60,20161202,120000,732.8000000
NVTK,60,20161202,130000,733.8000000
NVTK,60,20161202,140000,735.7000000
NVTK,60,20161202,150000,732.8000000
NVTK,60,20161202,160000,729.9000000
NVTK,60,20161202,170000,735.1000000
NVTK,60,20161202,180000,735.9000000
NVTK,60,20161202,190000,733.0000000
NVTK,60,20161205,110000,731.4000000
NVTK,60,20161205,120000,734.9000000
NVTK,60,20161205,130000,746.8000000
NVTK,60,20161205,140000,746.5000000
NVTK,60,20161205,150000,745.5000000
NVTK,60,20161205,160000,745.5000000
NVTK,60,20161205,170000,755.7000000
NVTK,60,20161205,180000,759.1000000
NVTK,60,20161205,190000,760.0000000
NVTK,60,20161206,110000,760.5000000
NVTK,60,20161206,120000,767.6000000
NVTK,60,20161206,130000,772.6000000
NVTK,60,20161206,140000,757.7000000
NVTK,60,20161206,150000,757.9000000
NVTK,60,20161206,160000,761.3000000
NVTK,60,20161206,170000,759.8000000
NVTK,60,20161206,180000,763.2000000
NVTK,60,20161206,190000,761.9000000
NVTK,60,20161207,110000,764.2000000
NVTK,60,20161207,120000,761.3000000
NVTK,60,20161207,130000,766.6000000
NVTK,60,20161207,140000,766.1000000
NVTK,60,20161207,150000,770.0000000
NVTK,60,20161207,160000,769.0000000
NVTK,60,20161207,170000,768.3000000
NVTK,60,20161207,180000,769.7000000
NVTK,60,20161207,190000,770.0000000
NVTK,60,20161208,110000,773.2000000
NVTK,60,20161208,120000,774.0000000
NVTK,60,20161208,130000,772.2000000
NVTK,60,20161208,140000,770.2000000
NVTK,60,20161208,150000,767.8000000
NVTK,60,20161208,160000,769.4000000
NVTK,60,20161208,170000,767.9000000
NVTK,60,20161208,180000,766.7000000
NVTK,60,20161208,190000,765.0000000
NVTK,60,20161209,110000,782.2000000
NVTK,60,20161209,120000,774.0000000
NVTK,60,20161209,130000,768.1000000
NVTK,60,20161209,140000,769.9000000
NVTK,60,20161209,150000,766.6000000
NVTK,60,20161209,160000,765.8000000
NVTK,60,20161209,170000,763.0000000
NVTK,60,20161209,180000,765.1000000
NVTK,60,20161209,190000,768.0000000
NVTK,60,20161212,110000,786.9000000
NVTK,60,20161212,120000,750.1000000
NVTK,60,20161212,130000,758.8000000
NVTK,60,20161212,140000,759.6000000
NVTK,60,20161212,150000,757.8000000
NVTK,60,20161212,160000,756.3000000
NVTK,60,20161212,170000,758.2000000
NVTK,60,20161212,180000,769.5000000
NVTK,60,20161212,190000,764.8000000
NVTK,60,20161213,110000,770.6000000
NVTK,60,20161213,120000,774.8000000
NVTK,60,20161213,130000,779.1000000
NVTK,60,20161213,140000,785.9000000
NVTK,60,20161213,150000,784.5000000
NVTK,60,20161213,160000,786.9000000
NVTK,60,20161213,170000,795.5000000
NVTK,60,20161213,180000,799.0000000
NVTK,60,20161213,190000,799.4000000
NVTK,60,20161214,110000,796.2000000
NVTK,60,20161214,120000,797.9000000
NVTK,60,20161214,130000,789.6000000
