<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
GAZP,60,20181016,110000,164.0700000
GAZP,60,20181016,120000,164.3500000
GAZP,60,20181016,130000,164.1300000
GAZP,60,20181016,140000,163.0800000
GAZP,60,20181016,150000,162.2400000
GAZP,60,20181016,160000,162.0200000
GAZP,60,20181016,170000,162.3100000
GAZP,60,20181016,180000,165.1900000
GAZP,60,20181016,190000,165.9900000
GAZP,60,20181017,110000,166.5000000
GAZP,60,20181017,120000,166.0200000
GAZP,60,20181017,130000,165.3800000
GAZP,60,20181017,140000,165.5300000
GAZP,60,20181017,150000,163.9200000
GAZP,60,20181017,160000,164.1100000
GAZP,60,20181017,170000,163.8800000
GAZP,60,20181017,180000,163.9500000
GAZP,60,20181017,190000,164.5600000
GAZP,60,20181018,110000,164.3300000
GAZP,60,20181018,120000,162.8800000
GAZP,60,20181018,130000,162.9300000
GAZP,60,20181018,140000,161.6400000
GAZP,60,20181018,150000,161.2300000
GAZP,60,20181018,160000,160.3300000
GAZP,60,20181018,170000,160.1700000
GAZP,60,20181018,180000,160.5900000
GAZP,60,20181018,190000,160.1800000
GAZP,60,20181019,110000,158.9900000
GAZP,60,20181019,120000,158.4700000
GAZP,60,20181019,130000,158.6000000
GAZP,60,20181019,140000,159.0800000
GAZP,60,20181019,150000,159.2200000
GAZP,60,20181019,160000,158.8400000
GAZP,60,20181019,170000,159.9100000
GAZP,60,20181019,180000,159.4500000
GAZP,60,20181019,190000,161.3200000
GAZP,60,20181022,110000,161.6200000
GAZP,60,20181022,120000,160.4500000
GAZP,60,20181022,130000,159.7400000
GAZP,60,20181022,140000,159.2700000
GAZP,60,20181022,150000,159.5200000
GAZP,60,20181022,160000,159.3000000
GAZP,60,20181022,170000,157.4500000
GAZP,60,20181022,180000,156.2200000
GAZP,60,20181022,190000,155.7000000
GAZP,60,20181023,110000,153.3900000
GAZP,60,20181023,120000,152.8200000
GAZP,60,20181023,130000,152.1700000
GAZP,60,20181023,140000,152.3400000
GAZP,60,20181023,150000,153.2600000
GAZP,60,20181023,160000,154.8300000
GAZP,60,20181023,170000,154.2800000
GAZP,60,20181023,180000,154.5200000
GAZP,60,20181023,190000,153.6100000
GAZP,60,20181024,110000,155.6000000
GAZP,60,20181024,120000,153.9000000
GAZP,60,20181024,130000,153.4100000
GAZP,60,20181024,140000,153.3000000
GAZP,60,20181024,150000,155.4000000
GAZP,60,20181024,160000,155.2700000
GAZP,60,20181024,170000,155.7000000
GAZP,60,20181024,180000,156.0000000
GAZP,60,20181024,190000,154.7000000
GAZP,60,20181025,110000,154.3700000
GAZP,60,20181025,120000,155.0000000
GAZP,60,20181025,130000,155.9500000
GAZP,60,20181025,140000,155.9600000
GAZP,60,20181025,150000,155.2500000
GAZP,60,20181025,160000,154.3600000
GAZP,60,20181025,170000,154.7500000
GAZP,60,20181025,180000,155.5200000
GAZP,60,20181025,190000,155.6500000
GAZP,60,20181026,110000,154.1700000
GAZP,60,20181026,120000,153.0200000
GAZP,60,20181026,130000,152.3200000
GAZP,60,20181026,140000,152.0000000
GAZP,60,20181026,150000,152.1100000
GAZP,60,20181026,160000,151.7900000
GAZP,60,20181026,170000,151.9000000
GAZP,60,20181026,180000,151.8200000
GAZP,60,20181026,190000,152.5000000
GAZP,60,20181029,110000,152.2000000
GAZP,60,20181029,120000,153.3200000
GAZP,60,20181029,130000,153.0600000
GAZP,60,20181029,140000,153.2600000
GAZP,60,20181029,150000,152.8100000
GAZP,60,20181029,160000,152.5500000
GAZP,60,20181029,170000,152.5100000
GAZP,60,20181029,180000,152.4500000
GAZP,60,20181029,190000,152.5200000
GAZP,60,20181030,110000,153.3300000
GAZP,60,20181030,120000,152.6500000
GAZP,60,20181030,130000,153.3200000
GAZP,60,20181030,140000,153.1200000
GAZP,60,20181030,150000,152.9500000
GAZP,60,20181030,160000,152.0500000
GAZP,60,20181030,170000,151.2700000
GAZP,60,20181030,180000,150.5200000
GAZP,60,20181030,190000,151.3000000
GAZP,60,20181031,110000,153.3000000
GAZP,60,20181031,120000,153.8200000
GAZP,60,20181031,130000,153.8800000
GAZP,60,20181031,140000,154.3800000
GAZP,60,20181031,150000,154.3500000
GAZP,60,20181031,160000,154.0200000
GAZP,60,20181031,170000,154.4000000
GAZP,60,20181031,180000,154.1200000
GAZP,60,20181031,190000,155.4700000
GAZP,60,20181101,110000,154.0000000
GAZP,60,20181101,120000,154.5600000
GAZP,60,20181101,130000,153.4100000
GAZP,60,20181101,140000,153.4900000
GAZP,60,20181101,150000,153.6500000
GAZP,60,20181101,160000,153.5400000
GAZP,60,20181101,170000,153.7400000
GAZP,60,20181101,180000,154.5000000
GAZP,60,20181101,190000,153.5000000
GAZP,60,20181102,110000,154.2200000
GAZP,60,20181102,120000,154.7400000
GAZP,60,20181102,130000,154.3400000
GAZP,60,20181102,140000,154.2800000
GAZP,60,20181102,150000,154.4200000
GAZP,60,20181102,160000,154.6500000
GAZP,60,20181102,170000,154.3200000
GAZP,60,20181102,180000,153.8800000
GAZP,60,20181102,190000,153.7100000
GAZP,60,20181106,110000,156.0000000
GAZP,60,20181106,120000,155.9600000
GAZP,60,20181106,130000,155.8600000
GAZP,60,20181106,140000,155.5600000
GAZP,60,20181106,150000,155.4700000
GAZP,60,20181106,160000,155.7600000
GAZP,60,20181106,170000,155.7100000
GAZP,60,20181106,180000,155.5600000
GAZP,60,20181106,190000,156.0000000
GAZP,60,20181107,110000,155.1600000
GAZP,60,20181107,120000,155.9000000
GAZP,60,20181107,130000,157.4900000
GAZP,60,20181107,140000,156.8700000
GAZP,60,20181107,150000,156.6000000
GAZP,60,20181107,160000,155.9700000
GAZP,60,20181107,170000,156.0600000
GAZP,60,20181107,180000,157.2000000
GAZP,60,20181107,190000,157.8500000
GAZP,60,20181108,110000,157.4800000
GAZP,60,20181108,120000,158.5000000
GAZP,60,20181108,130000,157.7000000
GAZP,60,20181108,140000,157.5500000
GAZP,60,20181108,150000,157.2100000
GAZP,60,20181108,160000,157.2800000
GAZP,60,20181108,170000,157.5000000
GAZP,60,20181108,180000,157.4800000
GAZP,60,20181108,190000,157.5100000
GAZP,60,20181109,110000,155.2000000
GAZP,60,20181109,120000,154.4500000
GAZP,60,20181109,130000,153.5300000
GAZP,60,20181109,140000,152.4700000
GAZP,60,20181109,150000,152.4700000
GAZP,60,20181109,160000,152.8000000
GAZP,60,20181109,170000,151.9400000
GAZP,60,20181109,180000,152.3200000
GAZP,60,20181109,190000,153.1900000
GAZP,60,20181112,110000,153.7000000
GAZP,60,20181112,120000,153.2100000
GAZP,60,20181112,130000,153.0500000
GAZP,60,20181112,140000,152.7000000
GAZP,60,20181112,150000,152.3700000
GAZP,60,20181112,160000,151.8400000
GAZP,60,20181112,170000,151.4300000
GAZP,60,20181112,180000,150.8500000
GAZP,60,20181112,190000,150.8900000
GAZP,60,20181113,110000,151.2300000
GAZP,60,20181113,120000,149.1000000
GAZP,60,20181113,130000,149.4500000
GAZP,60,20181113,140000,150.4900000
GAZP,60,20181113,150000,150.2600000
GAZP,60,20181113,160000,150.8500000
GAZP,60,20181113,170000,150.8000000
GAZP,60,20181113,180000,150.5600000
GAZP,60,20181113,190000,148.8300000
GAZP,60,20181114,110000,148.5500000
GAZP,60,20181114,120000,148.0300000
GAZP,60,20181114,130000,149.0000000
GAZP,60,20181114,140000,149.4200000
GAZP,60,20181114,150000,150.0000000
GAZP,60,20181114,160000,149.9300000
GAZP,60,20181114,170000,149.8700000
GAZP,60,20181114,180000,151.2100000
GAZP,60,20181114,190000,151.8500000
GAZP,60,20181115,110000,153.2400000
GAZP,60,20181115,120000,154.0000000
GAZP,60,20181115,130000,153.1500000
GAZP,60,20181115,140000,153.5000000
GAZP,60,20181115,150000,153.5700000
GAZP,60,20181115,160000,154.0700000
GAZP,60,20181115,170000,153.8900000
GAZP,60,20181115,180000,154.6500000
GAZP,60,20181115,190000,154.1400000
GAZP,60,20181116,110000,153.9300000
GAZP,60,20181116,120000,153.9000000
GAZP,60,20181116,130000,153.2800000
GAZP,60,20181116,140000,154.0000000
GAZP,60,20181116,150000,153.5100000
GAZP,60,20181116,160000,152.7500000
GAZP,60,20181116,170000,151.9300000
GAZP,60,20181116,180000,152.7700000
GAZP,60,20181116,190000,153.1600000
GAZP,60,20181119,110000,154.4100000
GAZP,60,20181119,120000,154.8800000
GAZP,60,20181119,130000,154.5600000
GAZP,60,20181119,140000,154.5700000
GAZP,60,20181119,150000,153.7700000
GAZP,60,20181119,160000,154.4100000
GAZP,60,20181119,170000,153.9000000
GAZP,60,20181119,180000,153.6900000
GAZP,60,20181119,190000,154.1000000
GAZP,60,20181120,110000,152.2900000
GAZP,60,20181120,120000,152.3900000
GAZP,60,20181120,130000,152.4200000
GAZP,60,20181120,140000,152.8800000
GAZP,60,20181120,150000,153.3000000
GAZP,60,20181120,160000,153.6500000
GAZP,60,20181120,170000,152.1000000
GAZP,60,20181120,180000,151.2400000
GAZP,60,20181120,190000,151.5100000
GAZP,60,20181121,110000,151.7200000
GAZP,60,20181121,120000,151.9000000
GAZP,60,20181121,130000,151.8300000
GAZP,60,20181121,140000,151.4000000
GAZP,60,20181121,150000,151.7600000
GAZP,60,20181121,160000,152.3900000
GAZP,60,20181121,170000,152.1300000
GAZP,60,20181121,180000,152.3400000
GAZP,60,20181121,190000,152.4000000
GAZP,60,20181122,110000,152.2700000
GAZP,60,20181122,120000,152.0700000
GAZP,60,20181122,130000,152.7900000
GAZP,60,20181122,140000,153.2000000
GAZP,60,20181122,150000,153.8000000
GAZP,60,20181122,160000,153.7000000
GAZP,60,20181122,170000,154.1000000
GAZP,60,20181122,180000,154.0800000
GAZP,60,20181122,190000,153.9100000
GAZP,60,20181123,110000,153.1400000
GAZP,60,20181123,120000,152.8100000
GAZP,60,20181123,130000,152.6000000
GAZP,60,20181123,140000,151.3300000
GAZP,60,20181123,150000,151.6200000
GAZP,60,20181123,160000,151.7700000
GAZP,60,20181123,170000,150.8500000
GAZP,60,20181123,180000,151.3600000
GAZP,60,20181123,190000,151.7900000
GAZP,60,20181126,110000,147.5800000
GAZP,60,20181126,120000,148.7200000
GAZP,60,20181126,130000,149.0000000
GAZP,60,20181126,140000,149.7400000
GAZP,60,20181126,150000,149.3300000
GAZP,60,20181126,160000,149.4400000
GAZP,60,20181126,170000,149.6700000
GAZP,60,20181126,180000,149.4000000
GAZP,60,20181126,190000,149.5300000
GAZP,60,20181127,110000,151.0500000
GAZP,60,20181127,120000,150.6900000
GAZP,60,20181127,130000,150.8300000
GAZP,60,20181127,140000,150.7300000
GAZP,60,20181127,150000,150.7500000
GAZP,60,20181127,160000,151.1600000
GAZP,60,20181127,170000,151.6300000
GAZP,60,20181127,180000,153.1200000
GAZP,60,20181127,190000,153.8000000
GAZP,60,20181128,110000,155.0500000
GAZP,60,20181128,120000,155.4500000
GAZP,60,20181128,130000,155.3100000
GAZP,60,20181128,140000,155.2000000
GAZP,60,20181128,150000,155.9300000
GAZP,60,20181128,160000,161.4700000
GAZP,60,20181128,170000,162.5500000
GAZP,60,20181128,180000,163.9500000
GAZP,60,20181128,190000,165.5800000
GAZP,60,20181129,110000,165.3800000
GAZP,60,20181129,120000,165.5800000
GAZP,60,20181129,130000,164.0700000
GAZP,60,20181129,140000,164.3000000
GAZP,60,20181129,150000,164.6000000
GAZP,60,20181129,160000,165.9900000
GAZP,60,20181129,170000,165.2200000
GAZP,60,20181129,180000,165.1200000
GAZP,60,20181129,190000,164.9900000
GAZP,60,20181130,110000,164.2600000
GAZP,60,20181130,120000,161.8500000
GAZP,60,20181130,130000,160.9000000
GAZP,60,20181130,140000,161.0300000
GAZP,60,20181130,150000,161.4200000
GAZP,60,20181130,160000,160.5600000
GAZP,60,20181130,170000,160.8300000
GAZP,60,20181130,180000,160.5600000
GAZP,60,20181130,190000,161.2900000
GAZP,60,20181203,110000,165.7100000
GAZP,60,20181203,120000,165.4000000
GAZP,60,20181203,130000,164.4900000
GAZP,60,20181203,140000,163.9400000
GAZP,60,20181203,150000,164.4400000
GAZP,60,20181203,160000,165.4000000
GAZP,60,20181203,170000,165.4600000
GAZP,60,20181203,180000,165.5000000
GAZP,60,20181203,190000,165.4000000
GAZP,60,20181204,110000,163.5000000
GAZP,60,20181204,120000,164.9200000
GAZP,60,20181204,130000,163.7800000
GAZP,60,20181204,140000,163.6400000
GAZP,60,20181204,150000,163.9000000
GAZP,60,20181204,160000,164.0000000
GAZP,60,20181204,170000,163.3300000
GAZP,60,20181204,180000,162.9000000
GAZP,60,20181204,190000,164.2000000
GAZP,60,20181205,110000,161.8200000
GAZP,60,20181205,120000,161.5300000
GAZP,60,20181205,130000,161.9800000
GAZP,60,20181205,140000,161.9600000
GAZP,60,20181205,150000,161.8500000
GAZP,60,20181205,160000,161.9900000
GAZP,60,20181205,170000,161.9400000
GAZP,60,20181205,180000,163.1900000
GAZP,60,20181205,190000,164.5700000
GAZP,60,20181206,110000,162.8400000
GAZP,60,20181206,120000,160.1200000
GAZP,60,20181206,130000,159.4100000
GAZP,60,20181206,140000,159.9600000
GAZP,60,20181206,150000,160.2700000
GAZP,60,20181206,160000,159.7000000
GAZP,60,20181206,170000,159.9500000
GAZP,60,20181206,180000,160.2300000
GAZP,60,20181206,190000,160.6200000
GAZP,60,20181207,110000,161.2900000
GAZP,60,20181207,120000,161.1700000
GAZP,60,20181207,130000,160.8800000
GAZP,60,20181207,140000,160.9300000
GAZP,60,20181207,150000,159.7400000
GAZP,60,20181207,160000,160.4800000
GAZP,60,20181207,170000,160.9500000
GAZP,60,20181207,180000,162.6200000
GAZP,60,20181207,190000,163.0000000
GAZP,60,20181210,110000,162.0700000
GAZP,60,20181210,120000,160.8700000
GAZP,60,20181210,130000,161.1000000
GAZP,60,20181210,140000,161.1500000
GAZP,60,20181210,150000,160.9400000
GAZP,60,20181210,160000,161.7300000
GAZP,60,20181210,170000,162.1700000
GAZP,60,20181210,180000,160.8700000
GAZP,60,20181210,190000,161.0000000
GAZP,60,20181211,110000,160.7300000
GAZP,60,20181211,120000,160.0000000
GAZP,60,20181211,130000,159.9600000
GAZP,60,20181211,140000,159.9700000
GAZP,60,20181211,150000,160.3500000
GAZP,60,20181211,160000,160.2800000
GAZP,60,20181211,170000,160.2400000
GAZP,60,20181211,180000,159.7800000
GAZP,60,20181211,190000,158.6000000
GAZP,60,20181212,110000,154.7500000
GAZP,60,20181212,120000,154.2000000
GAZP,60,20181212,130000,155.2000000
GAZP,60,20181212,140000,155.4200000
GAZP,60,20181212,150000,156.0900000
GAZP,60,20181212,160000,156.4100000
GAZP,60,20181212,170000,156.1800000
GAZP,60,20181212,180000,155.4900000
GAZP,60,20181212,190000,155.7900000
GAZP,60,20181213,110000,154.2600000
GAZP,60,20181213,120000,154.8800000
GAZP,60,20181213,130000,154.0700000
GAZP,60,20181213,140000,154.8000000
GAZP,60,20181213,150000,154.4300000
GAZP,60,20181213,160000,154.9600000
GAZP,60,20181213,170000,154.5600000
GAZP,60,20181213,180000,155.3000000
GAZP,60,20181213,190000,156.4900000
GAZP,60,20181214,110000,154.5800000
GAZP,60,20181214,120000,154.0500000
GAZP,60,20181214,130000,153.6500000
GAZP,60,20181214,140000,154.2900000
GAZP,60,20181214,150000,154.4400000
GAZP,60,20181214,160000,154.7700000
GAZP,60,20181214,170000,155.5500000
GAZP,60,20181214,180000,155.1000000
GAZP,60,20181214,190000,155.4000000
GAZP,60,20181217,110000,154.7700000
GAZP,60,20181217,120000,155.1700000
GAZP,60,20181217,130000,155.0600000
GAZP,60,20181217,140000,156.1000000
GAZP,60,20181217,150000,155.9200000
GAZP,60,20181217,160000,155.7700000
GAZP,60,20181217,170000,154.9800000
GAZP,60,20181217,180000,154.7000000
GAZP,60,20181217,190000,153.5300000
GAZP,60,20181218,110000,151.6500000
GAZP,60,20181218,120000,151.4800000
GAZP,60,20181218,130000,151.0000000
GAZP,60,20181218,140000,150.5000000
GAZP,60,20181218,150000,150.7500000
GAZP,60,20181218,160000,151.3500000
GAZP,60,20181218,170000,150.9700000
GAZP,60,20181218,180000,151.7600000
GAZP,60,20181218,190000,151.8900000
GAZP,60,20181219,110000,152.3200000
GAZP,60,20181219,120000,152.3400000
GAZP,60,20181219,130000,152.1500000
GAZP,60,20181219,140000,151.7700000
GAZP,60,20181219,150000,152.2200000
GAZP,60,20181219,160000,152.0300000
GAZP,60,20181219,170000,152.1400000
GAZP,60,20181219,180000,153.5000000
GAZP,60,20181219,190000,152.9800000
GAZP,60,20181220,110000,150.7300000
GAZP,60,20181220,120000,150.2100000
GAZP,60,20181220,130000,150.4000000
GAZP,60,20181220,140000,150.3900000
GAZP,60,20181220,150000,151.1100000
GAZP,60,20181220,160000,150.8700000
GAZP,60,20181220,170000,151.3400000
GAZP,60,20181220,180000,152.1900000
GAZP,60,20181220,190000,152.2700000
GAZP,60,20181221,110000,152.0500000
GAZP,60,20181221,120000,150.8500000
GAZP,60,20181221,130000,150.9600000
GAZP,60,20181221,140000,151.0400000
GAZP,60,20181221,150000,151.1400000
GAZP,60,20181221,160000,150.6100000
GAZP,60,20181221,170000,150.6600000
GAZP,60,20181221,180000,150.5100000
GAZP,60,20181221,190000,151.1200000
GAZP,60,20181224,110000,150.5000000
GAZP,60,20181224,120000,150.2700000
GAZP,60,20181224,130000,149.4000000
GAZP,60,20181224,140000,149.8300000
GAZP,60,20181224,150000,149.6700000
GAZP,60,20181224,160000,149.2000000
GAZP,60,20181224,170000,149.4300000
GAZP,60,20181224,180000,149.2700000
GAZP,60,20181224,190000,149.7300000
GAZP,60,20181225,110000,145.6500000
GAZP,60,20181225,120000,146.7500000
GAZP,60,20181225,130000,146.7000000
GAZP,60,20181225,140000,146.6900000
GAZP,60,20181225,150000,146.6300000
GAZP,60,20181225,160000,146.4100000
GAZP,60,20181225,170000,146.8900000
GAZP,60,20181225,180000,147.0100000
GAZP,60,20181225,190000,147.0100000
GAZP,60,20181226,110000,148.5500000
GAZP,60,20181226,120000,148.9300000
GAZP,60,20181226,130000,149.1500000
GAZP,60,20181226,140000,149.2600000
GAZP,60,20181226,150000,148.9400000
GAZP,60,20181226,160000,149.1700000
GAZP,60,20181226,170000,148.2000000
GAZP,60,20181226,180000,148.2700000
GAZP,60,20181226,190000,148.4100000
GAZP,60,20181227,110000,150.6700000
GAZP,60,20181227,120000,151.3900000
GAZP,60,20181227,130000,150.7900000
GAZP,60,20181227,140000,150.8500000
GAZP,60,20181227,150000,150.8100000
GAZP,60,20181227,160000,151.6500000
GAZP,60,20181227,170000,151.8500000
GAZP,60,20181227,180000,151.3300000
GAZP,60,20181227,190000,150.6800000
GAZP,60,20181228,110000,151.8400000
GAZP,60,20181228,120000,152.4700000
GAZP,60,20181228,130000,152.5000000
GAZP,60,20181228,140000,153.1100000
GAZP,60,20181228,150000,153.7000000
GAZP,60,20181228,160000,152.8600000
GAZP,60,20181228,170000,152.4500000
GAZP,60,20181228,180000,153.3000000
GAZP,60,20181228,190000,153.0000000
GAZP,60,20181229,110000,153.6900000
GAZP,60,20181229,120000,153.1100000
GAZP,60,20181229,130000,153.1100000
GAZP,60,20181229,140000,153.1200000
GAZP,60,20181229,150000,153.3000000
GAZP,60,20181229,160000,153.4700000
GAZP,60,20181229,170000,153.2100000
GAZP,60,20181229,180000,153.2800000
GAZP,60,20181229,190000,153.5800000
GAZP,60,20190103,110000,154.8000000
GAZP,60,20190103,120000,155.4100000
GAZP,60,20190103,130000,155.4100000
GAZP,60,20190103,140000,155.9300000
GAZP,60,20190103,150000,156.3000000
GAZP,60,20190103,160000,156.6200000
GAZP,60,20190103,170000,157.2200000
GAZP,60,20190103,180000,156.7300000
GAZP,60,20190103,190000,156.2800000
GAZP,60,20190104,110000,157.4600000
GAZP,60,20190104,120000,157.6300000
GAZP,60,20190104,130000,157.7000000
GAZP,60,20190104,140000,157.6300000
GAZP,60,20190104,150000,157.7000000
GAZP,60,20190104,160000,157.4000000
GAZP,60,20190104,170000,157.2300000
GAZP,60,20190104,180000,157.6500000
GAZP,60,20190104,190000,159.1500000
GAZP,60,20190108,110000,158.6300000
GAZP,60,20190108,120000,157.3200000
GAZP,60,20190108,130000,156.5700000
GAZP,60,20190108,140000,157.0300000
GAZP,60,20190108,150000,157.0200000
GAZP,60,20190108,160000,157.1700000
GAZP,60,20190108,170000,157.1300000
GAZP,60,20190108,180000,156.9700000
GAZP,60,20190108,190000,158.2600000
GAZP,60,20190109,110000,159.4300000
GAZP,60,20190109,120000,159.4500000
GAZP,60,20190109,130000,160.1300000
GAZP,60,20190109,140000,160.0200000
GAZP,60,20190109,150000,160.0100000
GAZP,60,20190109,160000,159.3000000
GAZP,60,20190109,170000,159.2200000
GAZP,60,20190109,180000,159.9500000
GAZP,60,20190109,190000,160.2400000
GAZP,60,20190110,110000,157.8100000
GAZP,60,20190110,120000,158.5400000
GAZP,60,20190110,130000,159.3100000
GAZP,60,20190110,140000,159.3900000
GAZP,60,20190110,150000,159.2200000
GAZP,60,20190110,160000,158.7500000
GAZP,60,20190110,170000,158.4000000
GAZP,60,20190110,180000,159.3700000
GAZP,60,20190110,190000,160.2000000
GAZP,60,20190111,110000,160.0000000
GAZP,60,20190111,120000,160.6800000
GAZP,60,20190111,130000,160.4600000
GAZP,60,20190111,140000,160.6100000
GAZP,60,20190111,150000,160.3300000
GAZP,60,20190111,160000,160.2000000
GAZP,60,20190111,170000,160.5000000
GAZP,60,20190111,180000,159.9900000
GAZP,60,20190111,190000,161.0000000
GAZP,60,20190114,110000,159.7300000
GAZP,60,20190114,120000,159.4300000
GAZP,60,20190114,130000,159.6100000
GAZP,60,20190114,140000,159.7000000
GAZP,60,20190114,150000,159.6800000
GAZP,60,20190114,160000,159.8000000
GAZP,60,20190114,170000,159.9100000
GAZP,60,20190114,180000,159.9800000
GAZP,60,20190114,190000,160.4800000
GAZP,60,20190115,110000,161.1900000
GAZP,60,20190115,120000,161.2600000
GAZP,60,20190115,130000,160.6900000
GAZP,60,20190115,140000,159.6200000
GAZP,60,20190115,150000,158.9700000
GAZP,60,20190115,160000,158.5500000
GAZP,60,20190115,170000,157.8700000
GAZP,60,20190115,180000,158.2700000
GAZP,60,20190115,190000,158.1500000
GAZP,60,20190116,110000,157.8200000
GAZP,60,20190116,120000,158.0600000
GAZP,60,20190116,130000,157.1400000
GAZP,60,20190116,140000,156.4100000
GAZP,60,20190116,150000,156.3200000
GAZP,60,20190116,160000,156.5300000
GAZP,60,20190116,170000,155.9100000
GAZP,60,20190116,180000,156.6000000
GAZP,60,20190116,190000,156.9000000
GAZP,60,20190117,110000,156.6000000
GAZP,60,20190117,120000,156.7000000
GAZP,60,20190117,130000,155.8200000
GAZP,60,20190117,140000,156.3500000
GAZP,60,20190117,150000,156.0500000
GAZP,60,20190117,160000,155.8500000
GAZP,60,20190117,170000,155.9000000
GAZP,60,20190117,180000,156.4900000
GAZP,60,20190117,190000,157.1000000
GAZP,60,20190118,110000,157.9200000
GAZP,60,20190118,120000,158.1800000
GAZP,60,20190118,130000,158.1800000
GAZP,60,20190118,140000,157.6700000
GAZP,60,20190118,150000,158.0000000
GAZP,60,20190118,160000,158.1000000
GAZP,60,20190118,170000,157.9200000
GAZP,60,20190118,180000,158.4400000
GAZP,60,20190118,190000,159.2000000
GAZP,60,20190121,110000,159.4300000
GAZP,60,20190121,120000,159.5500000
GAZP,60,20190121,130000,158.8800000
GAZP,60,20190121,140000,159.6700000
GAZP,60,20190121,150000,159.4000000
GAZP,60,20190121,160000,159.1300000
GAZP,60,20190121,170000,159.1500000
GAZP,60,20190121,180000,158.6000000
GAZP,60,20190121,190000,158.3000000
GAZP,60,20190122,110000,157.1100000
GAZP,60,20190122,120000,157.9300000
GAZP,60,20190122,130000,157.7400000
GAZP,60,20190122,140000,157.7800000
GAZP,60,20190122,150000,157.4700000
GAZP,60,20190122,160000,157.9200000
GAZP,60,20190122,170000,158.2600000
GAZP,60,20190122,180000,158.4300000
GAZP,60,20190122,190000,158.5000000
GAZP,60,20190123,110000,158.6800000
GAZP,60,20190123,120000,158.5300000
GAZP,60,20190123,130000,159.1600000
GAZP,60,20190123,140000,159.4400000
GAZP,60,20190123,150000,159.3800000
GAZP,60,20190123,160000,159.4100000
GAZP,60,20190123,170000,159.3600000
GAZP,60,20190123,180000,159.4700000
GAZP,60,20190123,190000,159.9000000
GAZP,60,20190124,110000,161.9300000
GAZP,60,20190124,120000,161.0700000
GAZP,60,20190124,130000,161.6500000
GAZP,60,20190124,140000,161.0000000
GAZP,60,20190124,150000,160.8400000
GAZP,60,20190124,160000,160.1100000
GAZP,60,20190124,170000,159.9200000
GAZP,60,20190124,180000,160.4600000
GAZP,60,20190124,190000,160.9000000
GAZP,60,20190125,110000,161.6000000
GAZP,60,20190125,120000,161.2900000
GAZP,60,20190125,130000,160.3000000
GAZP,60,20190125,140000,161.0400000
GAZP,60,20190125,150000,161.2600000
GAZP,60,20190125,160000,161.2700000
GAZP,60,20190125,170000,161.4000000
GAZP,60,20190125,180000,162.4400000
GAZP,60,20190125,190000,162.8200000
GAZP,60,20190128,110000,163.3200000
GAZP,60,20190128,120000,162.0900000
GAZP,60,20190128,130000,161.3600000
GAZP,60,20190128,140000,161.2600000
GAZP,60,20190128,150000,161.0300000
GAZP,60,20190128,160000,161.0500000
GAZP,60,20190128,170000,160.8100000
GAZP,60,20190128,180000,160.3600000
GAZP,60,20190128,190000,160.5600000
GAZP,60,20190129,110000,159.1900000
GAZP,60,20190129,120000,160.5600000
GAZP,60,20190129,130000,161.2400000
GAZP,60,20190129,140000,161.8200000
GAZP,60,20190129,150000,162.0500000
GAZP,60,20190129,160000,161.8300000
GAZP,60,20190129,170000,162.3600000
GAZP,60,20190129,180000,162.8100000
GAZP,60,20190129,190000,162.9500000
GAZP,60,20190130,110000,164.0600000
GAZP,60,20190130,120000,164.1500000
GAZP,60,20190130,130000,163.7000000
GAZP,60,20190130,140000,163.8900000
GAZP,60,20190130,150000,164.3100000
GAZP,60,20190130,160000,165.2400000
GAZP,60,20190130,170000,165.1500000
GAZP,60,20190130,180000,165.0100000
GAZP,60,20190130,190000,165.4000000
GAZP,60,20190131,110000,166.0300000
GAZP,60,20190131,120000,165.8400000
GAZP,60,20190131,130000,165.2000000
GAZP,60,20190131,140000,164.5800000
GAZP,60,20190131,150000,163.7500000
GAZP,60,20190131,160000,163.2600000
GAZP,60,20190131,170000,163.3500000
GAZP,60,20190131,180000,162.7500000
GAZP,60,20190131,190000,162.8200000
GAZP,60,20190201,110000,162.3500000
GAZP,60,20190201,120000,163.5000000
GAZP,60,20190201,130000,163.8400000
GAZP,60,20190201,140000,163.6800000
GAZP,60,20190201,150000,163.7400000
GAZP,60,20190201,160000,163.8500000
GAZP,60,20190201,170000,163.6800000
GAZP,60,20190201,180000,163.0200000
GAZP,60,20190201,190000,163.3300000
GAZP,60,20190204,110000,163.4200000
GAZP,60,20190204,120000,163.1500000
GAZP,60,20190204,130000,164.1200000
GAZP,60,20190204,140000,164.6500000
GAZP,60,20190204,150000,164.3100000
GAZP,60,20190204,160000,164.2600000
GAZP,60,20190204,170000,164.1000000
GAZP,60,20190204,180000,163.7300000
GAZP,60,20190204,190000,163.2000000
GAZP,60,20190205,110000,163.3100000
GAZP,60,20190205,120000,164.6000000
GAZP,60,20190205,130000,164.8000000
GAZP,60,20190205,140000,164.6000000
GAZP,60,20190205,150000,164.0100000
GAZP,60,20190205,160000,163.9900000
GAZP,60,20190205,170000,164.4100000
GAZP,60,20190205,180000,164.3900000
GAZP,60,20190205,190000,164.2500000
GAZP,60,20190206,110000,163.6100000
GAZP,60,20190206,120000,163.9900000
GAZP,60,20190206,130000,163.9300000
GAZP,60,20190206,140000,164.1000000
GAZP,60,20190206,150000,163.9000000
